,source,target,weight
8628,Bolivia,Argentina,0.06306306306306306
8629,Qatar,Bahrain,0.03137254901960784
8630,French Guiana,Dominican Republic,0.018518518518518517
8631,Slovenia,San Marino,0.06481481481481481
8632,Croatia,Georgia,0.01015228426395939
8633,Switzerland,Portugal,0.03571428571428571
8634,Catalonia,Czechoslovakia,0.05263157894736842
8635,Lesotho,Sudan,0.0196078431372549
8636,China PR,Oman,0.011661807580174927
8637,Liechtenstein,Indonesia,0.058823529411764705
8638,Burkina Faso,Senegal,0.013422818791946308
8639,Philippines,Cambodia,0.047058823529411764
8640,Namibia,Cameroon,0.014925373134328358
8641,China PR,Kuwait,0.026239067055393587
8642,Cyprus,Estonia,0.05263157894736842
8643,Jamaica,United States Virgin Islands,0.004098360655737705
8644,China PR,Somalia,0.0058309037900874635
8645,South Africa,Burkina Faso,0.024752475247524754
8646,Israel,Uruguay,0.005747126436781609
8647,Turkey,Hungary,0.0163265306122449
8648,Colombia,Poland,0.01606425702811245
8649,England,Ecuador,0.003284072249589491
8650,Togo,Namibia,0.0072992700729927005
8651,Moldova,Andorra,0.09259259259259259
8652,Dominican Republic,United States Virgin Islands,0.05660377358490566
8653,Italy,Georgia,0.015250544662309368
8654,Serbia,Georgia,0.013513513513513514
8655,Mauritania,South Africa,0.020833333333333332
8656,Gabon,Comoros,0.007575757575757576
8657,Morocco,Estonia,0.0036101083032490976
8658,Montserrat,United States Virgin Islands,0.13333333333333333
8659,Spain,Iceland,0.015765765765765764
8660,Yugoslavia,Northern Ireland,0.02242152466367713
8661,Liberia,Zimbabwe,0.013513513513513514
8662,Thailand,China PR,0.015527950310559006
8663,Chile,New Zealand,0.006493506493506494
8664,Armenia,Saint Kitts and Nevis,0.016129032258064516
8665,Armenia,Northern Ireland,0.03225806451612903
8666,Denmark,Malta,0.02313624678663239
8667,Cuba,Martinique,0.037037037037037035
8668,Greece,Sweden,0.013100436681222707
8669,Turkey,Kazakhstan,0.024489795918367346
8670,Crimea,Tajikistan,0.3333333333333333
8671,Kosovo,Andorra,0.034482758620689655
8672,Australia,Macau,0.0034965034965034965
8673,Sweden,Poland,0.02830188679245283
8674,Mexico,Estonia,0.002008032128514056
8675,Nigeria,São Tomé and Príncipe,0.006779661016949152
8676,Morocco,Scotland,0.0036101083032490976
8677,Mexico,Algeria,0.002008032128514056
8678,Lebanon,South Korea,0.011627906976744186
8679,Honduras,Canada,0.05084745762711865
8680,Equatorial Guinea,Cameroon,0.021739130434782608
8681,Philippines,Nepal,0.047058823529411764
8682,Afghanistan,Maldives,0.05714285714285714
8683,El Salvador,Montserrat,0.015706806282722512
8684,United States,Switzerland,0.002976190476190476
8685,Uganda,Ethiopia,0.05454545454545454
8686,Egypt,Bulgaria,0.008241758241758242
8687,Spain,Northern Ireland,0.02702702702702703
8688,Iceland,North Macedonia,0.006493506493506494
8689,Benin,Rwanda,0.039473684210526314
8690,Mexico,Ethiopia,0.002008032128514056
8691,Ukraine,Luxembourg,0.03496503496503497
8692,Albania,Armenia,0.0392156862745098
8693,Saint Kitts and Nevis,Anguilla,0.024390243902439025
8694,Israel,Albania,0.022988505747126436
8695,Chile,Sweden,0.003246753246753247
8696,Luxembourg,Northern Ireland,0.020833333333333332
8697,Sweden,Bosnia and Herzegovina,0.0018867924528301887
8698,Northern Ireland,Yugoslavia,0.005649717514124294
8699,Arameans Suryoye,Iraqi Kurdistan,0.2
8700,Guadeloupe,Saint Barthélemy,0.00909090909090909
8701,Serbia,Switzerland,0.006756756756756757
8702,Uruguay,Luxembourg,0.002380952380952381
8703,Qatar,Singapore,0.043137254901960784
8704,Uruguay,South Korea,0.016666666666666666
8705,Peru,Chile,0.10526315789473684
8706,Dominican Republic,Haiti,0.018867924528301886
8707,Bolivia,Panama,0.018018018018018018
8708,Peru,Canada,0.0043859649122807015
8709,Libya,Lesotho,0.014388489208633094
8710,Pakistan,Thailand,0.02
8711,Algeria,Kenya,0.01509433962264151
8712,Libya,Malta,0.04316546762589928
8713,Singapore,Nepal,0.014285714285714285
8714,South Africa,Egypt,0.034653465346534656
8715,Barbados,Bonaire,0.011235955056179775
8716,China PR,Trinidad and Tobago,0.0058309037900874635
8717,Finland,Belarus,0.014354066985645933
8718,Jamaica,United States,0.012295081967213115
8719,Portugal,Yugoslavia,0.008928571428571428
8720,Romania,Poland,0.043343653250773995
8721,Singapore,Philippines,0.08095238095238096
8722,Sierra Leone,Benin,0.011627906976744186
8723,Morocco,Burkina Faso,0.02888086642599278
8724,Sweden,Azerbaijan,0.005660377358490566
8725,Morocco,Gambia,0.02527075812274368
8726,Fiji,Western Samoa,0.008849557522123894
8727,Wales,Croatia,0.004424778761061947
8728,French Guiana,British Virgin Islands,0.018518518518518517
8729,Costa Rica,Grenada,0.006514657980456026
8730,Norway,Switzerland,0.025477707006369428
8731,Romania,Spain,0.015479876160990712
8732,Germany,Latvia,0.005136986301369863
8733,Bahrain,Iran,0.025
8734,North Korea,Turkmenistan,0.012422360248447204
8735,Trinidad and Tobago,Nicaragua,0.006349206349206349
8736,Solomon Islands,American Samoa,0.045454545454545456
8737,Slovenia,Switzerland,0.018518518518518517
8738,Sudan,Tunisia,0.013605442176870748
8739,Thailand,Yemen,0.006211180124223602
8740,Sweden,Scotland,0.011320754716981131
8741,Andorra,Moldova,0.08333333333333333
8742,Iraq,Malaysia,0.010309278350515464
8743,Switzerland,Cameroon,0.003246753246753247
8744,Papua New Guinea,Tuvalu,0.020833333333333332
8745,Colombia,Jordan,0.004016064257028112
8746,Kazakhstan,Turkmenistan,0.030303030303030304
8747,El Salvador,United States Virgin Islands,0.005235602094240838
8748,Zambia,Liberia,0.0056657223796034
8749,Serbia,Azerbaijan,0.033783783783783786
8750,Sudan,Somalia,0.04081632653061224
8751,Mozambique,Guinea,0.018018018018018018
8752,Pakistan,Singapore,0.04
8753,South Africa,Northern Ireland,0.0049504950495049506
8754,Colombia,Tunisia,0.004016064257028112
8755,Japan,Turkmenistan,0.0026455026455026454
8756,Suriname,Montserrat,0.012121212121212121
8757,Ukraine,North Macedonia,0.03496503496503497
8758,Norway,United States,0.006369426751592357
8759,Argentina,Egypt,0.003472222222222222
8760,Guyana,Dominica,0.0425531914893617
8761,Croatia,Israel,0.04060913705583756
8762,Andalusia,Iraq,0.125
8763,Senegal,Central African Republic,0.0035842293906810036
8764,Guyana,Turks and Caicos Islands,0.010638297872340425
8765,Saare County,Orkney,0.2
8766,Yemen,Brunei,0.041666666666666664
8767,Czech Republic,Moldova,0.016304347826086956
8768,Chad,São Tomé and Príncipe,0.038461538461538464
8769,Bahrain,Uganda,0.005
8770,Burma,Indonesia,0.5
8771,Japan,Iran,0.015873015873015872
8772,Zambia,Malawi,0.11614730878186968
8773,Congo,Guinea,0.007462686567164179
8774,South Africa,Slovenia,0.0049504950495049506
8775,Netherlands,Suriname,0.00684931506849315
8776,Kosovo,Lithuania,0.034482758620689655
8777,Nigeria,North Korea,0.003389830508474576
8778,Zambia,Guinea-Bissau,0.0028328611898017
8779,Central African Republic,Angola,0.038461538461538464
8780,El Salvador,Antigua and Barbuda,0.005235602094240838
8781,Israel,Scotland,0.011494252873563218
8782,Libya,DR Congo,0.014388489208633094
8783,Guernsey,Greenland,0.006896551724137931
8784,New Zealand,China PR,0.042682926829268296
8785,Finland,Estonia,0.0861244019138756
8786,Czechoslovakia,German DR,0.022123893805309734
8787,Turkey,German DR,0.012244897959183673
8788,North Korea,Jordan,0.018633540372670808
8789,Algeria,Germany,0.007547169811320755
8790,Malaysia,Fiji,0.006329113924050633
8791,Algeria,Namibia,0.01509433962264151
8792,China PR,Bosnia and Herzegovina,0.0029154518950437317
8793,Saint Vincent and the Grenadines,French Guiana,0.025974025974025976
8794,Liberia,Congo,0.04054054054054054
8795,Hungary,Switzerland,0.06465517241379311
8796,Namibia,Eritrea,0.029850746268656716
8797,Costa Rica,Paraguay,0.009771986970684038
8798,Northern Ireland,Andorra,0.005649717514124294
8799,Armenia,Bulgaria,0.016129032258064516
8800,Sápmi,Monaco,0.16666666666666666
8801,Israel,New Zealand,0.022988505747126436
8802,Palestine,Kuwait,0.015151515151515152
8803,Philippines,Macau,0.03529411764705882
8804,Poland,Silesia,0.005333333333333333
8805,Malawi,Ethiopia,0.018604651162790697
8806,Uganda,Comoros,0.007272727272727273
8807,Japan,El Salvador,0.005291005291005291
8808,Netherlands,Romania,0.02511415525114155
8809,South Korea,Kazakhstan,0.0018975332068311196
8810,Saint Lucia,Aruba,0.02631578947368421
8811,Uruguay,German DR,0.002380952380952381
8812,Palestine,Maldives,0.045454545454545456
8813,Malawi,Cameroon,0.004651162790697674
8814,Northern Ireland,Slovenia,0.01694915254237288
8815,Åland Islands,Ynys Môn,0.09523809523809523
8816,Colombia,Puerto Rico,0.004016064257028112
8817,Bosnia and Herzegovina,South Korea,0.01020408163265306
8818,Tunisia,Oman,0.0035460992907801418
8819,Rwanda,Ethiopia,0.04819277108433735
8820,Congo,Namibia,0.022388059701492536
8821,Belgium,Burkina Faso,0.0027247956403269754
8822,Republic of Ireland,Liechtenstein,0.01282051282051282
8823,County of Nice,Székely Land,0.16666666666666666
8824,Mexico,Wales,0.004016064257028112
8825,Samoa,Tonga,0.3
8826,Angola,Bahrain,0.007462686567164179
8827,Colombia,Liberia,0.004016064257028112
8828,Ethiopia,Algeria,0.007142857142857143
8829,Bulgaria,Egypt,0.0038910505836575876
8830,Croatia,Japan,0.005076142131979695
8831,Eswatini,Lesotho,0.2727272727272727
8832,Ukraine,Malta,0.013986013986013986
8833,Poland,Turkey,0.032
8834,Greece,Honduras,0.004366812227074236
8835,Spain,China PR,0.0045045045045045045
8836,Wales,Austria,0.017699115044247787
8837,United States,Hungary,0.002976190476190476
8838,Costa Rica,Nigeria,0.003257328990228013
8839,Taiwan,Malaya,0.016129032258064516
8840,Denmark,Kazakhstan,0.012853470437017995
8841,Gabon,Cameroon,0.022727272727272728
8842,Singapore,Tajikistan,0.004761904761904762
8843,Maldives,Sri Lanka,0.14754098360655737
8844,Austria,Belarus,0.0113314447592068
8845,Netherlands,Greece,0.02054794520547945
8846,Georgia,Poland,0.010869565217391304
8847,Liberia,Central African Republic,0.02702702702702703
8848,Belarus,Wales,0.011494252873563218
8849,Réunion,Guadeloupe,0.03773584905660377
8850,Jersey,Shetland,0.013157894736842105
8851,Tunisia,Togo,0.024822695035460994
8852,Burkina Faso,Comoros,0.020134228187919462
8853,Tajikistan,Afghanistan,0.07142857142857142
8854,Bosnia and Herzegovina,Liechtenstein,0.09183673469387756
8855,Morocco,Indonesia,0.0036101083032490976
8856,Benin,Zambia,0.02631578947368421
8857,Angola,São Tomé and Príncipe,0.014925373134328358
8858,Norway,Azerbaijan,0.012738853503184714
8859,Mexico,Slovakia,0.002008032128514056
8860,Burundi,Gabon,0.016129032258064516
8861,Ethiopia,Ivory Coast,0.014285714285714285
8862,Curaçao,Saint Vincent and the Grenadines,0.007518796992481203
8863,United States,South Africa,0.008928571428571428
8864,England,New Zealand,0.003284072249589491
8865,Burkina Faso,Gambia,0.006711409395973154
8866,DR Congo,Uganda,0.042105263157894736
8867,Mauritania,Benin,0.0625
8868,Kuwait,Kyrgyzstan,0.010638297872340425
8869,Libya,Oman,0.007194244604316547
8870,North Korea,Kyrgyzstan,0.006211180124223602
8871,Haiti,Jamaica,0.12254901960784313
8872,United States,Japan,0.002976190476190476
8873,Indonesia,Sri Lanka,0.014598540145985401
8874,Ethiopia,Libya,0.02142857142857143
8875,Botswana,Seychelles,0.023255813953488372
8876,Grenada,Saint Lucia,0.189873417721519
8877,Curaçao,Qatar,0.007518796992481203
8878,Kuwait,Philippines,0.014184397163120567
8879,Oman,Kuwait,0.045454545454545456
8880,Somalia,Kenya,0.1
8881,Togo,Madagascar,0.0072992700729927005
8882,Nepal,Thailand,0.01639344262295082
8883,Ukraine,England,0.006993006993006993
8884,Belarus,France,0.011494252873563218
8885,Guernsey,Isle of Man,0.041379310344827586
8886,Switzerland,Peru,0.003246753246753247
8887,South Korea,Greece,0.0056925996204933585
8888,Bulgaria,Moldova,0.007782101167315175
8889,Congo,Tanzania,0.007462686567164179
8890,Burundi,Gambia,0.016129032258064516
8891,Turkey,Andorra,0.0163265306122449
8892,Indonesia,Malaysia,0.11678832116788321
8893,Ivory Coast,Morocco,0.02258064516129032
8894,Burkina Faso,Liberia,0.026845637583892617
8895,Moldova,Kyrgyzstan,0.018518518518518517
8896,Guinea,Sudan,0.005154639175257732
8897,South Korea,Honduras,0.0056925996204933585
8898,Bulgaria,Malta,0.042801556420233464
8899,Gambia,Niger,0.014925373134328358
8900,Spain,Colombia,0.0022522522522522522
8901,Peru,Honduras,0.008771929824561403
8902,Slovenia,Georgia,0.018518518518518517
8903,South Ossetia,Darfur,0.2
8904,Germany,United Arab Emirates,0.005136986301369863
8905,Comoros,Burundi,0.03571428571428571
8906,Thailand,Trinidad and Tobago,0.009316770186335404
8907,Greece,Poland,0.013100436681222707
8908,Costa Rica,Northern Ireland,0.003257328990228013
8909,Azerbaijan,Estonia,0.03389830508474576
8910,German DR,Poland,0.03571428571428571
8911,Bolivia,El Salvador,0.018018018018018018
8912,Kárpátalja,Abkhazia,0.2
8913,Iceland,Georgia,0.006493506493506494
8914,Saint Vincent and the Grenadines,Bermuda,0.012987012987012988
8915,Saudi Arabia,Yemen,0.05341246290801187
8916,Republic of St. Pauli,Tibet,1.0
8917,Spain,Morocco,0.0045045045045045045
8918,Jordan,Afghanistan,0.011976047904191617
8919,Cape Verde,São Tomé and Príncipe,0.024691358024691357
8920,Cuba,Honduras,0.02962962962962963
8921,Guadeloupe,French Guiana,0.07272727272727272
8922,Kyrgyzstan,Macau,0.07272727272727272
8923,Qatar,South Korea,0.011764705882352941
8924,Madagascar,Tanzania,0.02654867256637168
8925,Madagascar,São Tomé and Príncipe,0.017699115044247787
8926,Morocco,Togo,0.018050541516245487
8927,Czech Republic,Israel,0.021739130434782608
8928,Netherlands,Switzerland,0.0319634703196347
8929,South Africa,Seychelles,0.009900990099009901
8930,Bolivia,Andorra,0.009009009009009009
8931,Slovenia,Ghana,0.009259259259259259
8932,Belgium,France,0.08174386920980926
8933,China PR,Peru,0.0029154518950437317
8934,Nigeria,Yemen,0.003389830508474576
8935,Mexico,Bolivia,0.02208835341365462
8936,Romania,Bolivia,0.0030959752321981426
8937,Spain,Catalonia,0.006756756756756757
8938,South Korea,Israel,0.009487666034155597
8939,United States,Colombia,0.008928571428571428
8940,Qatar,Sri Lanka,0.011764705882352941
8941,Zambia,Egypt,0.0113314447592068
8942,Australia,Tonga,0.0034965034965034965
8943,Kárpátalja,Székely Land,0.2
8944,Algeria,Saudi Arabia,0.0037735849056603774
8945,Algeria,Liberia,0.011320754716981131
8946,Costa Rica,Puerto Rico,0.003257328990228013
8947,Costa Rica,Saint Vincent and the Grenadines,0.006514657980456026
8948,Senegal,Burkina Faso,0.014336917562724014
8949,Guinea-Bissau,Mauritania,0.16
8950,Myanmar,Bahrain,0.0049261083743842365
8951,Spain,Azerbaijan,0.0022522522522522522
8952,Taiwan,Mongolia,0.04838709677419355
8953,Brazil,Denmark,0.004531722054380665
8954,Serbia,Mexico,0.013513513513513514
8955,Malaysia,Bangladesh,0.022151898734177215
8956,Slovakia,France,0.007194244604316547
8957,Norway,Guadeloupe,0.0031847133757961785
8958,Finland,India,0.004784688995215311
8959,Germany,Tunisia,0.0017123287671232876
8960,Venezuela,Jamaica,0.03571428571428571
8961,Bosnia and Herzegovina,Belarus,0.02040816326530612
8962,Tamil Eelam,Hmong,0.16666666666666666
8963,Ivory Coast,South Africa,0.0032258064516129032
8964,Panama,Bermuda,0.011764705882352941
8965,Albania,Israel,0.0196078431372549
8966,South Korea,Czech Republic,0.003795066413662239
8967,Sudan,Gabon,0.006802721088435374
8968,Sri Lanka,Taiwan,0.045454545454545456
8969,Republic of Ireland,Moldova,0.008547008547008548
8970,Portugal,Wales,0.008928571428571428
8971,Sudan,Ivory Coast,0.006802721088435374
8972,Guadeloupe,Suriname,0.03636363636363636
8973,Senegal,Eswatini,0.0035842293906810036
8974,Brazil,Israel,0.004531722054380665
8975,Jersey,Western Isles,0.013157894736842105
8976,United Koreans in Japan,Tuvalu,0.3333333333333333
8977,Cameroon,Malawi,0.019230769230769232
8978,Uganda,Djibouti,0.014545454545454545
8979,Japan,Indonesia,0.023809523809523808
8980,Cuba,Canada,0.014814814814814815
8981,Libya,Gambia,0.007194244604316547
8982,Angola,Uganda,0.022388059701492536
8983,Belize,Cuba,0.041666666666666664
8984,Libya,Rwanda,0.02877697841726619
8985,Papua New Guinea,Guam,0.020833333333333332
8986,Shetland,Hitra,0.14285714285714285
8987,New Zealand,Cook Islands,0.006097560975609756
8988,Hungary,Slovenia,0.0021551724137931034
8989,Bosnia and Herzegovina,Malaysia,0.01020408163265306
8990,Argentina,Australia,0.012152777777777778
8991,Sweden,Greece,0.0037735849056603774
8992,Cook Islands,Wallis Islands and Futuna,0.09090909090909091
8993,Croatia,France,0.005076142131979695
8994,Switzerland,Georgia,0.00974025974025974
8995,Zimbabwe,Namibia,0.021621621621621623
8996,Turkey,Tunisia,0.004081632653061225
8997,Malaysia,Afghanistan,0.006329113924050633
8998,Italy,Ecuador,0.004357298474945534
8999,Portugal,Azerbaijan,0.020833333333333332
9000,Romania,Cyprus,0.02786377708978328
9001,Algeria,Chile,0.0037735849056603774
9002,Jordan,Kyrgyzstan,0.011976047904191617
9003,Belgium,Gibraltar,0.005449591280653951
9004,Curaçao,Sint Maarten,0.007518796992481203
9005,Russia,Faroe Islands,0.01078167115902965
9006,Myanmar,Laos,0.07389162561576355
9007,England,Czechoslovakia,0.013136288998357963
9008,Wales,Scotland,0.10176991150442478
9009,Poland,Thailand,0.0026666666666666666
9010,Brazil,Russia,0.013595166163141994
9011,South Korea,Tunisia,0.0018975332068311196
9012,Norway,Georgia,0.012738853503184714
9013,Saudi Arabia,Mongolia,0.005934718100890208
9014,Peru,Colombia,0.07456140350877193
9015,Morocco,Cameroon,0.0036101083032490976
9016,South Korea,Indonesia,0.056925996204933584
9017,Haiti,Saint Martin,0.00980392156862745
9018,Colombia,Paraguay,0.09236947791164658
9019,Saint Kitts and Nevis,Montserrat,0.04878048780487805
9020,Turkey,Latvia,0.0163265306122449
9021,Canada,Puerto Rico,0.005988023952095809
9022,Kuwait,Armenia,0.0035460992907801418
9023,Greece,Canada,0.013100436681222707
9024,Georgia,Uzbekistan,0.010869565217391304
9025,Cameroon,Zambia,0.023076923076923078
9026,British Virgin Islands,Saint Martin,0.05555555555555555
9027,Yemen,Pakistan,0.0625
9028,Trinidad and Tobago,Costa Rica,0.009523809523809525
9029,North Macedonia,Republic of Ireland,0.011494252873563218
9030,Egypt,Romania,0.005494505494505495
9031,Netherlands,Malta,0.0136986301369863
9032,Cambodia,Yemen,0.01639344262295082
9033,Zimbabwe,Switzerland,0.005405405405405406
9034,Kuwait,Iran,0.02127659574468085
9035,Sweden,Mexico,0.011320754716981131
9036,Canada,Bermuda,0.03592814371257485
9037,Guatemala,Saint Vincent and the Grenadines,0.031578947368421054
9038,Peru,Paraguay,0.07894736842105263
9039,Ellan Vannin,Tamil Eelam,0.09090909090909091
9040,Namibia,Liberia,0.014925373134328358
9041,Qatar,India,0.01568627450980392
9042,Taiwan,Vietnam,0.016129032258064516
9043,Denmark,Japan,0.002570694087403599
9044,Austria,Iceland,0.0028328611898017
9045,Greece,France,0.004366812227074236
9046,Congo,Malawi,0.014925373134328358
9047,Equatorial Guinea,Sierra Leone,0.043478260869565216
